sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id
Теперь об эффекте от лечения.,0,0,0,0,0,NEUTRAL,2698684,9
"Мой любимый вкус во всех порошках от простуды, это лимон.",0,0,0,1,0,DI[1],2477731,3
"Знаю, что его надо длительно принимать и все равно - мне не помогло.",0,1,0,0,0,INF[3],64509,5
Он просто стал задыхаться.,0,0,1,0,0,ADR[4],2439532,5
"Вот сколько не пробовала пить на ночь таблетки валерианы, всегда на утро результат один и тот же тяжелая как после похмелья голова и уже к обеду хорошая мигрень.",0,0,1,0,0,ADR[4],87095,1
"У ребенка после первого приема покраснели брови, а после второго высыпало все тело, ребенку три месяца, ужасно перепугалась, скорее всего и зуд тела был, потому что совершенно спокойный ребенок капризничал весь день.",0,0,1,0,0,ADR[1],1313970,1
Все симптомы бесследно прошли.,1,0,0,0,0,EF[4],5967832,6
Общее впечатление : При первых признаках простуды -эффективен.,1,0,0,1,0,EF[3]|DI[2],656261,8
К моему удивлению он оказался нашим спасением!,0,0,0,0,0,NEUTRAL,824290,4
"Спрей ИРС 19, меня как то не впечатлил.",0,0,0,0,0,NEUTRAL,265385,1
"Препарат ""Эргоферон"" эффективен, но и цена приличная.",1,0,0,0,0,EF[3],822369,12
( Общее впечатление : больше я не буду их пить!,0,0,0,0,0,NEUTRAL,800450,6
каждые 12 часов.,0,0,0,0,0,NEUTRAL,2509783,7
"Очень радует то, что таблетки не горькие, я растворяю их в воде и дочка без проблем их пьет не запивая водой.",0,0,0,0,0,NEUTRAL,252298,8
Ну как сказать не совсем и бесполезный но нам при длительном использовании перестал помогать вообще.,0,0,0,0,0,NEUTRAL,2457636,1
А через два часа он проснулся с диким ором.,0,0,1,0,0,ADR[2],1268796,6
Ожидала со стороны ЖКТ(диарею) но все в порядке.,0,0,0,0,1,Finding[3],862550,2
Бессонные ночи давали о себе знать в моей повседневной раздражительности.,0,0,0,1,0,DI[1],2738039,3
Мне хватает при появлении болячек попринимать таблетки 2 дня как от герпеса не остается и следа.,1,0,0,1,0,EF[4]|DI[2],2412180,5
Ребенку становится намного легче уже через день после их применения.,1,0,0,0,0,EF[1],650293,12
у ребенка после 3 укола начались бесконечные обструктивные бронхиты.,0,0,1,0,0,ADR[1],822705,1
Я решила допить эти самые 6 месяцев.,0,0,0,0,0,NEUTRAL,2653511,9
"Начали его применять в пятницу и сразу спала температура, на следующий день улучшилось состояние ребёнка, НО в воскресенье утром после очередного введения препарата пошла сыпь.",1,0,1,1,0,EF[2]|ADR[4]|DI[5],2550809,2
"Начали пугать, что чють ли не пневмония и все остальное и прописали лечение.",0,0,0,0,1,Finding[5],591673,4
Один-два комарика такое сделать не смогли бы.,0,0,0,0,0,NEUTRAL,2388814,3
"К тому же, если его часто принимать, возникает привыкание.",0,0,1,0,0,ADR[1],2399213,8
"Может быть, вирус не поддался воздействию циклоферона, может быть поддался, но я этого не заметила.",0,1,0,0,0,INF[4],1394389,20
!,0,0,0,0,0,NEUTRAL,3396668,11
Все они использовали и используют Оксолиновую мазь.,0,0,0,0,0,NEUTRAL,897584,2
"В целом, если хотите заснуть, то донор мил поможет, но последствия того не стоят!",1,0,0,1,0,EF[1]|DI[3],1097205,7
"Смягчило, воспаление стало поменьше.",1,0,0,1,0,EF[8]|DI[6],835072,10
"Во время прохождения терапии и после, врач посоветовал мне для поднятия тонуса и иммунитета принимать этот препарат.",0,0,0,1,0,DI[1],649988,2
"После принятия первой таблетки, мне показалось что какой то эффект есть, (наверное, сработало самовнушение), проснувшись на второй день поняла что мне стало еще хуже и болезнь продолжает набирать обороты.",0,1,0,0,0,INF[3],806166,6
Время использования: несколько курсов,0,0,0,0,0,NEUTRAL,2732647,12
"Наверное надо было в начале простуды их купить, но только сейчас вспомнила и надеюсь что с помощью их уже завтра смогу выйти по делам, а во вторник провести уже полноценный день!",0,0,0,1,0,DI[4],882269,3
"Очень пожалела, что дала ребенку!!!",0,0,0,0,0,NEUTRAL,2996879,3
Я перепрбовала очень много средсвт от простуды.,0,0,0,1,0,DI[1],902248,1
"Боли конечно были, но не такие сильные как по мнению врача, а так как мне делали кесарево, то я первые 2 месяца кроме шва вообще ничего не чувствовала, а потом просто тянул низ живота, я думала это процесс заживления после операции.",0,0,0,1,0,DI[2],880567,3
"На утро была как огурчик, но ослаблена.",1,0,0,0,0,EF[5],874652,7
"На следующее утро появились высыпания на лице и руках, похожие на комариные укусы.",0,0,1,0,0,ADR[1],2388814,2
"На утро у ребенка была жуткая диарея, аж попу всю проела.",0,0,1,0,0,ADR[2],594098,4
"Были проблемы со сном, как в последствии выяснилось причиной тому стал высокий холестерин, Скинув до нормы бесоницы больше нет.",0,0,0,1,0,DI[1],978728,1
Потом аллергию лечили еще неделю.,0,0,0,1,0,DI[4],826379,13
Первым было Аллокин проколола 3 укола и на 6 месяцев про герпес забыла.,1,0,0,1,0,EF[9]|DI[6],2653511,2
Дети болеют тяжело и подолгу и своего предназначения эти свечи явно не выполняют.,0,1,0,0,0,INF[1],824781,8
Снимает симптомы и борется с вирусами.,0,0,0,0,0,NEUTRAL,587207,2
"И вот с половины таблетки донормила, наутро я испытал похмельный синдром, который последний раз у меня был лет 35 назад в подростковом возрасте.",0,0,1,0,0,ADR[2],1133905,4
"Главное помнить, что использовать его можно не более семи дней, иначе может возникнуть привыкание.",0,0,1,0,0,ADR[3],2436121,7
"Больше не куплю, деньги на ветер.",0,1,0,0,0,INF[3],2380047,15
Прием Ацикловира прекратила и вот уже 4 дня безуспешно борюсь с крапивницей,0,0,1,0,0,ADR[11],2177673,10
"Стоматолог сказала, что применение интерферона при стоматите обязательно, т. к. стоматит появляется на фоне сниженного иммунитета, а данный препарат как раз направлен на его укрепление и восстановление.",0,0,0,1,0,DI[1],877244,4
Рекомендовать Флюколд как хорошее средство от гриппа и простуды не буду.,0,0,0,1,0,DI[4],2395998,8
Этот препарат очень любят невропатологи назначать при задержке развития у ребенка.,0,0,0,1,0,DI[4],886355,1
"После него на 4 день с 37,3 у ребенка 4 лет поднялась температура до 38,00, лучше инфлюцид, который действительно помогает!!!",0,1,1,0,0,INF[1]|ADR[2],807762,1
"Прочитала что могут быть боли в мышцах, мол побочное действие!",0,0,0,0,0,NEUTRAL,668099,13
"Он очень эффективен на самых ранних стадиях герпеса на губах, когда ещё только - только появляется дискомфорт и зуд на губе.",1,0,0,1,0,EF[3]|DI[4],942403,3
"Но опять эффекта конкретно от этих капель не видно, хуже конечно не стало, но насморк через какое-то время проходит.",0,1,0,1,0,INF[1]|DI[3],250977,10
"Утром ребенок проснулся здоровым, веселым, никаких предпосылок на болезнь, а к вечеру появился слабый кашель, поднялась температура, а на следующий день снимок показал диагноз.",0,0,0,0,1,Finding[3],804874,6
"Я противник прививок, но некоторые прививки нужны.",0,0,0,0,0,NEUTRAL,588478,1
Командировка сорвалась практически.,0,0,0,0,0,NEUTRAL,2510430,4
Вообще мой ребенок не склонен к аллергии.,0,0,0,0,1,Finding[3],826379,10
"Она рассказывала, что для нее он оказался незаменимым.",0,0,0,0,0,NEUTRAL,2534526,2
"Кроме того, что их нельзя разжёвывать, та как они раздражают стенки желудка, так еще и противопоказание- беременность и грудное вскармливание.",0,0,1,0,0,ADR[2],1394389,9
Хороший препарат и главное что помогает.,1,0,0,0,0,EF[1],2438938,8
"В начале 5 решила встать и почитать противопокозания, могу сказать одно спасибо что не впала в кому",0,0,0,0,0,NEUTRAL,2522012,9
"Смысл такого лечения даже не хочу обсуждать, мое мнение о препарате отрицательное, отзыв оставляю отрицательным, нет эффекта.",0,1,0,0,0,INF[2],655105,8
Т. к. мышечная боль - симптом гриппа - то объяснила себе боли иммунизацией организма.,0,0,1,1,0,ADR[8]|DI[1],652119,14
Температура держится.,0,0,0,1,0,DI[2],2696309,3
Общее впечатление : через час приема вызвал аллергическую сыпь,0,0,1,0,0,ADR[5],183478,9
"Перестала принимать таблетки, почувствовала себя лучше.",0,0,0,0,0,NEUTRAL,1789376,3
"После приема 3 х недель всё было супер, жизнь наладилась, кошмар начался после и продолжается больше года, сильная тревога, страхи, депрессия, беспокойство, просто Ад, а не жизнь.",0,0,1,0,0,ADR[1],2885113,1
"Горло болит, температура выше 38.",0,0,0,1,0,DI[1],2659756,4
"Двадцать три года прожила и ничего подобного никогда не появлялось, а однажды переболела, иммунитет ослабел и выскочила эта ерунда на губах.",0,0,0,1,0,DI[10],832817,2
Не дает подняться температуре.,1,0,0,1,0,EF[4]|DI[2],594103,2
Дело сделано - начала принимать.,0,0,0,0,0,NEUTRAL,2502303,6
"Признаюсь честно, капли в нос и капли от кашля я использовала в этот раз редко.",0,0,0,1,0,DI[7],610701,12
"Один раз пользовалась ими в период лактации в проффилактических целях, и, к счастью, также все обошлось.",1,0,0,1,0,EF[2]|DI[4],1089645,4
"Кроме того, во время и после его применения у ребенка резко снизился аппетит.",0,0,1,0,0,ADR[3],2555494,10
Причем насморк имеет бактериальную форму.,0,0,0,1,0,DI[1],2402827,3
Перешли на сироп для детей Цитовир-3 .,0,0,0,0,0,NEUTRAL,2555494,13
"Хочу всех предупредить у людей со слабой психикой, не в коем случае не принимать это препарат, первый раз столкнулась с этим ужасом, выпила пол таблетки, через час началась паника, страх, тряска, холодный пот, расстройство желудка, неметь рука, а самое страшное когда я закрыла глаза, думала спокойно усну как пологается, так меня как под наркозом вырубило, бигом проснулась и потом еще два часа боялась уснуть, чтоб не погружатся в тьму непонятную, вобщем засыннаешь не естественным путем, очень срашно, напоминает психотропные припараты, похожие на наркотики, или наркоз.",0,0,1,1,1,ADR[2]|DI[3]|Finding[1],667816,1
"Несмотря на прочитанные мною отрицательные отзывы на медицинском форуме, я не жалею, эффектом довольна.",1,0,0,0,0,EF[9],619561,9
"Они маленькие, очень легко ставятся и всего один или два раза в день.",0,0,0,0,0,NEUTRAL,650293,8
Настойку пиона прописали в комплексе при лечении вегетососудистой дистониии.,0,0,0,1,0,DI[1],818395,1
"Начала пить антигистаминный препарат и мне легче стало уже через полдня, чесаться перестало и покраснение пошло на спад.",1,0,1,0,0,EF[6]|ADR[2],2515768,9
Например его лучше не употреблять перед сном- может быть бессонница.,0,0,1,0,0,ADR[4],942872,9
"Пришла с работы - слезы градом, насморк такой, что носового платка на раз не хватает.",0,0,0,1,0,DI[5],913556,2
Пользовались в период эпидемии гриппа и межсезонных простуд.,0,0,0,1,0,DI[1],2428518,4
"Пробовала заменить на пастилки, мне показалось, капли лучше помогают.",1,0,0,0,0,EF[7],643275,17
"Таблетки ""Эргоферона"" кроме лечебного эффекта, являются отличным профилактическим средством.",1,0,0,0,1,EF[1]|Finding[7],822369,9
А вот последующие прививки пришлось помучаться.,0,0,0,0,0,NEUTRAL,3043104,6
"Родила первую при первой простуде-""афлубин"", родила второго-история та же.",0,0,0,1,0,DI[1],656249,3
"Я начинала с 15 капель, а потом пришлось пить уже 20 и больше... Мне такой эффект совсем не по душе.",0,0,0,0,0,NEUTRAL,2399213,9
"Перепробовав много всевозможных снотворных, оставался только этот препарат неиспробованный.",0,0,0,0,0,NEUTRAL,1326637,1
"Кричал как никогда, грудь не брал, укачивала на руках - спать хочет, а не может, что-то болит у него явно.",0,0,1,0,0,ADR[1],1268796,7
"А вообще, конечно, при любых расстройствах лучше обратиться к врачу, вот он и назначит то, что наверняка поможет.",0,0,0,1,0,DI[1],64509,8
"А вот ребенок после такой терапии около 9 месяцев не болел, а как заболел температуры не было, только кашель, но ему инфекционист назначил имунофлазид.",0,0,0,1,1,DI[2]|Finding[3],1904875,10
"Из побочных эффектов у себя я наблюдала головную боль, боль в животе, снижение аппетита, снижение функции щитовидной железы ( выявил эндокринолог после обследования).",0,0,1,0,0,ADR[8],1484511,5
"В 2011 произошло кровоизлияние в головной мозг, с образованием внутримозговой гематомы, разрыв аневризмы.",0,0,0,1,0,DI[2],2656049,1
"Но лимфоузлы продолжались расти и тогда нам прописали гель кетопрофен, которую нужно было Осторожно применять в течение 2 недель.",0,0,0,1,0,DI[3],6430802,7
"Рекомендовать его не стану, так как нам он не помогает и покупать его тоже не буду, скорее всего будем пробовать что-то другое!",0,1,0,0,0,INF[2],2501951,6
"помогли кашель почти прошел, и ребенок видно сразу на следующий день себя почувствовал лучше, веселее как то стал и активнее... Что еще порадовало что у них нет противопоказаний и аллергии не выявило и с другими препаратами можно использовать (от насморка например).",1,0,0,1,1,EF[4]|DI[1]|Finding[3],2688660,3
"Хотя в состав препарата входит парацетамол с кофеином, вроде неплохое средство... Но всё зависит от конкретного случая.",0,0,0,0,0,NEUTRAL,2395998,3
Ну и 3 месяца высыпаний не было.,1,0,0,1,0,EF[1]|DI[3],2734640,9
"Было красное горло, и температура.",0,0,0,1,0,DI[7],826379,2
Итак начал пить таблеточки и заболевание было убито на корню.,1,0,0,0,0,EF[1],811523,6
"Думала, не будет этому ни конца ни края.",0,0,0,0,0,NEUTRAL,2984622,4
"Нашей дочке препарат не подошел, побочка оказалась сильновыраженной.",0,1,0,0,0,INF[2],2706058,7
"Если чувствительная слизистая, после смазывания может ощущаться небольшое жжение, но этого не нужно пугаться, оно быстро и бесследно проходит.",0,0,1,0,0,ADR[1],897584,8
"Также капаю всей своей семье для профилактики, в холодное время года.",0,0,0,1,0,DI[2],2540685,5
Теперь просто точно уверена что он эффективен и даже во время болезни.,1,0,0,0,0,EF[2],2695134,8
"То на работе, что-то не ладится, в семье непорядок, дети не слушаются и т. д. Я долго искала хорошее средство, для успокоения.",0,0,0,1,0,DI[5],832096,2
"К сожалению, никакого эффекта от этих таблеток я не увидела.",0,1,0,0,0,INF[3],2729929,5
"В описании лекарства соощалось, что оно помогает адоптироваться и справиться со стрессами.",0,0,0,1,0,DI[3],822352,2
"Стало не то, что лучше и спокойней, а наоборот все бесило.",0,1,0,1,1,INF[4]|DI[2]|Finding[8],76765,5
"Ребенок стал капризным, раздражительным.",0,0,0,1,0,DI[7],2503811,3
"Общее впечатление : Лучше не ис пользовать Амитриптилин,от него лучше будет временно.",0,0,0,0,0,NEUTRAL,877448,9
"Снотворным Рубикон ""Меласон"" я пользуюсь в то время, когда бывают трудные, напряженные дни и бывает порой такое, что трудно заснуть по ночам.",0,0,0,1,0,DI[3],2661222,1
Мой совет - если не хотите выбросить деньги на ветер трижды подумайте покупать этот препарат.,0,0,0,0,0,NEUTRAL,4194932,12
Для профилактики и лечения гриппа выберите более надёжный препарат.,0,0,0,1,0,DI[7],1484511,6
Ох уж эти стрессы!,0,0,0,1,0,DI[1],811512,1
"Мне как-то доводилось принимать Барбовал - это хорошее успокаивающее, которое при депрессивном состоянии, при психических растройствах успокаивает человека и востанавливает его в нормальное состояние.",1,0,1,1,0,EF[2]|ADR[3]|DI[5],880939,1
"Общее впечатление : Дорого, ребенку больно - эффекта ноль!",0,1,0,0,0,INF[3],886355,13
"Общее самочувствие лучше, но заложенность носа остается.",1,0,1,0,0,EF[3]|ADR[1],618939,9
"В понедельник поставили пробу на правое плечо, скарификатором сделали 2 царапины и накапали каплю тулярина.",0,0,0,0,1,Finding[3],1033114,4
"Были побочные: слабость, сонливость, общее недомогание.",0,0,1,0,0,ADR[2],2676539,4
"Да и взрослым детский ""Антигриппин"" также помогает.",1,0,0,0,0,EF[8],273111,8
"Так вот этот не то что ей не помог, еще и усугубил ситуацию за счет экстракта той самой мяты, которая тоже является аллергеном.",0,1,0,0,1,INF[2]|Finding[6],2408295,7
"Наступили холода, вместе с ними ослабление иммунитета и простуды.",0,0,0,1,0,DI[3],2499624,1
"Лучше уж использовать проверенные народные средства: мед, шиповник, малина, ... Может это индивидуально, но нам сироп не подошел, больше брать не будем и не рекомендую.",0,1,0,0,0,INF[2],2389422,9
"Он и лечит, и для профилактики можно принимать, и имунитет он повышает.",1,0,0,1,0,EF[2]|DI[1],641480,5
"Наколотил, выпил и можешь ложиться спать).",0,0,0,0,0,NEUTRAL,656346,2
Будьте осторожны в его применении.,0,0,0,0,0,NEUTRAL,3188437,12
"Понимаю, что проблемы со сном у меня из за неврозов и нужно лечить причину, но выспаться так хочется, вот и повелась на рекламу таблеток.",0,0,0,1,0,DI[1],2502253,3
"В аптеке фармацевт посоветовала мне средство от простуды и гриппа Reckitt Benckiser ""Лемсип"".",0,0,0,1,0,DI[6],811884,2
"Вообще сложилось впечатление, что это всё плацеба, не помог ни разу ни один препарат.",0,0,0,0,0,NEUTRAL,2397151,12
"Попал в командировке в неприятную ситуацию - уже в поезде заложило сильно нос... Побежал в первую попавшуюся аптеку Москвы с просьбой ""дайте мне такое лекарство чтобы реально помогло"".",0,0,0,1,0,DI[2],2510430,1
Еще одним «побочным» эффектом могу назвать цену.,0,0,0,0,0,NEUTRAL,814053,7
"Брызгали детям в ротик 5-6 раз в день, на второй день были заметны улучшения, а на пятый день нас выписали с больничного.",1,0,0,0,0,EF[3],877244,6
"Может быть кому то и понравился, помог препарат, утверждать и спорить не буду, но на моем примере оказался не эффективный.",0,1,0,0,0,INF[5],2419250,6
"Могу сказать, что временное облегчение он обеспечивает, и на вкус довольно приятным оказался, даже вкусным.",1,0,0,0,0,EF[2],246591,3
"Перед тем, как отдать ребенка в детский сад, решила немного укрепить его здоровье и иммунитет, так как всем известно, ""пошел в сад - начал болеть"".",0,0,0,0,1,Finding[4],804874,1
"Ох и хрипели мы все это время, Атровент помог нам убрать хрипы за 5 дней, выписали нас с воспаленной носоглодкой, ве текло в бронхи и грозило очередным больничным курортом.",1,0,0,1,0,EF[10]|DI[7],4893288,8
Время использования: 1 месяц,0,0,0,0,0,NEUTRAL,275243,5
"купила 2 пачки, назначено по 2 таб.",0,0,1,0,0,ADR[1],668099,6
"Эта мазь нам всегда помогала, поэтому она всегда в моей сумочке.",1,0,0,0,0,EF[1],2390194,8
"А вот в плане успокоения - не скажу, что не было эффекта.",1,0,0,1,0,EF[5]|DI[4],2534526,7
"Но потом появилось головокружение, температура опять вернулась, в глазах появилась помутнение.",0,0,1,0,0,ADR[2],1789376,4
"""Глиатилин"" в ампулах, внутривенно, дало побочный эффект.",0,0,0,0,0,NEUTRAL,1136698,1
В каких дозировках его пить написано на упаковке.,0,0,0,0,0,NEUTRAL,2546667,7
Лечить ею депрессивные состояния это всё равно что лечить грипп витаминами.,0,0,0,1,1,DI[3]|Finding[2],579743,2
"Каждый понимает, какого это ощущать постоянную заложенность носа: не спать ночами, не ощущать вкуса еды, мучиться из-за сухости в горле, так как приходится дышать ртом.",0,0,0,1,1,DI[1]|Finding[6],2436121,3
"таблетки, убедил меня в этом и поставил жирную точку, в дальнейшем использовании препарата в том числе.",0,0,0,0,0,NEUTRAL,5326845,4
"побочные эффекты есть., постоянное чуство голода, человек набирает вес., притупление памяти., но в критических ситуациях лучше пить таблетки, чем не спать по несколько дней.",0,0,1,1,0,ADR[4]|DI[2],818785,3
"Да, действительно корочки стали образовываться быстрее, но появился странный зуд в области шеи и груди.",1,0,1,0,0,EF[7]|ADR[5],2177673,6
"В общем это хорошее средство от герпеса, но его нужно принимать курсом.",1,0,0,1,0,EF[8]|DI[7],609507,22
Время использования: 1 день,0,0,0,0,0,NEUTRAL,1058674,8
Этот противовирусный препарат очень уменьшает вероятность заболевания моих детей.,1,0,0,0,0,EF[3],641480,11
Обычно назначают для профилактики или снижение заболеваний ОРЗ.,0,0,0,0,1,Finding[12],6430802,26
"Препарат ""Ликопид"" покупала для лечения герпеса.",0,0,0,1,0,DI[3],2397151,2
"Болею я довольно часто, и приходится как-то бороться с простудой.",0,0,0,1,0,DI[2],2492997,1
"Таблетки в течении трех дней оказали очень хорошее, впечатляющее действие, чего я от них первоначально никак не ожидала.",1,0,0,0,0,EF[5],2514396,4
"Я принимала в связи с постоянными стрессами на работе, что у меня приводит к бессоннице, тревожности.",0,0,0,1,0,DI[1],2534526,4
"Нам назначили этот препарат, после него доченьку начало тошнить и рвота, аппетита никакого.",0,0,1,0,0,ADR[1],1528477,2
таблетки ужасные и очень дорогие.,0,0,0,0,0,NEUTRAL,1158967,5
"на следующей день, я не могла открыть глаза на них были мешки с картошкой, раздражительность, психи, усталость, торможенние в движениях, в мозгах и это всего пол таблетки, незнаю как люди его выдерживают, мне не подходит, очень мощная штука, по моему мнению ее нужно пить дюдям, в очень крайних ситуациях, но я бы, даже крысе не дала бы!!!",0,0,1,0,0,ADR[4],667816,3
"То муж на работе грипп подхватит, и снова все болеют.",0,0,0,1,0,DI[1],884467,5
"Стала нервной, капризной, чуть что -сразу визг, к бабушкам и дедушкам не идет, все рядом со мной да на ручках... Тяжело( А ведь перед яслями это был активный, общительный и жизнерадостный малыш... Врачи посоветовали попить успокоительное.",0,0,0,1,1,DI[3]|Finding[1],252298,4
"Помогает от гриппа, насморка, боли в горле, кашле.",1,0,0,1,0,EF[4]|DI[6],271761,6
"Через 2 дня появилось покраснение и отечность, была небольшая болезненность.",0,0,1,0,0,ADR[5],1033114,10
"Пью его 2-3 раза в день, после еды, и уже буквально после трех дней я выздоравливаю, поэтому лично мне он помогает.",1,0,0,0,0,EF[1],950351,6
"Все же, мы не стали его принимать до конца.",0,0,0,0,0,NEUTRAL,1171419,10
Общее впечатление : хорошо помогает при заложенности носа RATING 4 NOTE,0,0,0,1,0,DI[3],893239,20
Начитавшись положительных отзывов купила циклоферон частоболеющему сыну для профилактики ОРВИ в период учебы в школе.,0,0,0,1,0,DI[3],4194932,1
Потому как препарат не эффективен.,0,1,0,0,0,INF[6],817386,11
"Не советую ни кому его принимать, лучше пользоваться проверенными средствами.",0,0,0,0,0,NEUTRAL,811884,8
"А если не даю специально кашляет говорит надо амизон выпить, я кашляю, и так на многие которые вкусные.",0,0,0,0,1,Finding[4],2533930,8
Так что может это только мне он не очень помогает.,0,1,0,0,0,INF[2],2671902,6
"На следующий день опять вставила свечку, и та же история - понос!!!",0,0,1,0,0,ADR[1],1068061,6
"Даже процесс адаптации в начальной школе прошел благополучно, даже в эпидемии ребенок не болел.",1,0,0,0,0,EF[1],2735484,6
на мой взгляд дороговато для морской водички.,0,0,0,0,0,NEUTRAL,801280,11
"Общее впечатление : Стоит дорого, в первый раз помог, а во второй - нет.",1,1,0,0,0,INF[6]|EF[3],886333,14
"""Генферон лайт"" из холодильника не выводится, хотя его положительного действия я тоже не вижу.",0,1,0,0,0,INF[3],824781,3
Становится гораздо проще дышать.,1,0,0,0,0,EF[5],2446305,8
"А вот моя знакомая говорит, что от одной таблетки глицина она засыпает.",0,0,1,0,0,ADR[4],64509,6
"Достаточно распросраненное, болеет за всю жизнь 99% населения планеты.",0,0,0,0,0,NEUTRAL,2450448,2
"Отзыв о спрее назальном Zambon ""Ринофлуимуцил"".",0,0,0,0,0,NEUTRAL,2402827,1
Врач прописал Ингавирин в качестве иммуномодулятора для повышения иммунитета.,0,0,0,1,0,DI[3],1263885,1
"Низ живота болеть перестал и я думаю, что еще несколько дней и можно идти прижигать эрозию.",1,0,0,1,0,EF[8]|DI[5],882854,21
"Из собственного опыта скажу, что эти таблетки эффективны, если начать их прием при первых же признаках вируса.",1,0,0,0,0,EF[9],4453482,6
"Нам его назначили когда у дочки началась ангина, горло было красное, на миндалинах белый налет... надо было что-то делать.",0,0,0,1,0,DI[3],894083,2
"Потом врач прописал нам успокаивающий сироп зайчонок, в составе только трав и натуральные соки.",0,0,0,0,0,NEUTRAL,2660532,2
"Заболел ларинготрахеитом, спустя 10 дней болезни я начала давать ему ликопид, и сама начала его принимать в дозировке 1 мг.",0,0,0,1,0,DI[1],2673885,2
"Эффект наступил не сразу после начала приема данного препарата, однако спустя несколько дней я заметила, что стала более спокойно реагировать на стрессовые ситуации и что мой сон действительно улучшился, наконец-то я стала высыпаться и утром вставать отдохнувшей и полной сил.",1,0,0,1,0,EF[6]|DI[2],2662915,6
Т. к. одним из побочных эффектов является аллергия.,0,0,1,0,0,ADR[2],271761,11
"была удивлена что моя простуда прошла к концу 4-х суток, при этом пропал извечный насморк, который так и не успел развиться в полноценный гайморит (как обычно).",1,0,0,1,1,EF[3]|DI[6]|Finding[5],2695134,6
"У нас ребенок очень часто болеет, и наступил момент когда мы начали гнойной ангиной болеть 2 раза в 3 месяца!",0,0,0,1,0,DI[1],953794,1
"И мы оба абсолютно здоровы, решили просто для профилактики пить, к тому же у нас маленький ребёнок, которого пичкали анафероном детским.",0,0,0,1,0,DI[2],2903297,3
Но на себе его действия я не обнаружила.,0,1,0,0,0,INF[3],902248,13
Дочери 6 лет.,0,0,0,0,0,NEUTRAL,1528477,3
"Я на радостях побежала и поставила её малышу, считала буквально каждую минуту, ожидая, когда же малышу будет легче.",0,0,0,0,0,NEUTRAL,1263039,5
"Нашли сильное воспаление, врач удивился что я раньше не пришла, ведь у меня должны были быть сильные боли.",0,0,0,1,0,DI[3],880567,2
"Из своего опыта хотел бы порекомендовать начать лечиться им уже тогда, когда только чувствуете, что начинает болеть горло.",0,0,0,1,0,DI[5],2522797,10
"В результате понял, что это не медикаментозный препарат, а банальная биодобавка, от которой толку как с козла молока :) Понял это по НУЛЕВОМУ результату лечения.",0,1,0,0,0,INF[1],579743,4
Через несколько дней от простуды не осталось и следа.,1,0,0,1,0,EF[1]|DI[2],875711,8
"Температура правда спала, но после приема третей таблетки начал закашливаться аш до рвоты, мондраш волнами, давление 130(хотя с давлением вообще проблем не было), жуткая головная боль.",1,0,1,1,0,EF[1]|ADR[6]|DI[2],1325273,2
"Назначила капли в нос, капли от кашля Геделикс и Анаферон детский по 1таб.",0,0,0,1,0,DI[3],610701,5
"Дома такие средства нужны, дабы периодически возникают ситуации в которых нужно нужно успокоить нервы и сердце.",0,0,0,1,0,DI[3],3206706,3
Прекрасное эффективное средство.,1,0,0,0,0,EF[4],2663253,10
Для профилактики принимать в гораздо меньшей дозировке.,0,0,0,1,0,DI[2],580741,5
Как мне объяснили в больнице это зависит от возраста и веса,0,0,0,0,0,NEUTRAL,2700413,9
"Так что даже и незнаю как оценить правильно препарат, мне не дал результата, хотя моим знакомым и помог.",0,0,0,0,0,NEUTRAL,618094,8
"То что рядовой обыватель именует ""герпесом"" - является вирусом второго типа.",0,0,0,1,0,DI[5],2445572,2
"После первой недели сразу заметила, он стал более внимательным, начал отвечать на вопросы как ""разговаривают животные"", до этого, добиться от него хоть слова было очень трудно, только если хорошее настроение.",1,0,0,1,0,EF[1]|DI[4],2407197,3
Ну так получилось что во время своей третьей беременности нервы стали шалить.,0,0,0,1,0,DI[1],893416,2
"ни слова сказать не мог, даже пошевелиться.",0,0,1,0,0,ADR[2],1443820,6
"Но если грипп перерос уже в кашель, спустился в бронхи - АнтиГриппин не помогает к сожалению.",0,1,0,1,0,INF[7]|DI[11],273111,5
Запах эвкалипта(о котором я могу говорить бесконечно )и лаванды(которая успокаивет) очень нравится детям.,0,0,1,0,0,ADR[3],2428518,7
Анаферон давала и при простудах и для профилактики.,0,0,0,1,0,DI[1],810713,2
"Я выпила 2 пакетика, на этом лечение этим препаратом было приостановлено.",0,0,0,0,0,NEUTRAL,2477731,8
"Появилась злость, напряжение и взбудораженность.",0,0,1,0,0,ADR[1],1896447,5
"Решила начать принимать по 1 мг, а не сразу 10, т. к. многие пишут про побочку.",0,0,0,0,0,NEUTRAL,1607970,2
"Из-за частых простудных заболеваний ребенку в возрасте 3,5 лет педиатр назначил препарат Имунорикс.",0,0,0,1,0,DI[4],1058674,1
"Вызвали скорую (нашей женщинце врачу я не доверяю, училась она видать и попутно расплачивалась за оценки коровами, она у нас буряточка скота многооо много)))положили нас с обструктивным бронхитом средней тяжести, выписались, спустя недельку засвистели, свист был звонкий при плаче, лечились неделю антигистаминными, дышали берадуалом, не помогли, значи не алергозный бронхит, неделю лечились бисептолом суспензией, атхаркивающими дышали физ раствором, нифига, так мы и лечились лечились а потом опять загримели с обструкцией+острый ринофарниг, вот и нам уже 5 мес.",0,0,0,1,0,DI[1],4893288,5
