class	tweet
1	Вот вроде сижу угараю и все классно Но реветь хочеца будто обожрался ксанакса
1	блять моё супердорогое лекарство кончилось 3-4 дня назад а я уже чувствую эту тяжесть в груди слышу хрипы как напряжно лежать даже на боку и у меня НАЧИНАЕТСЯ ПАНИКА ИЗ-ЗА ЭТОГО паникую что мне снова придётся брызгать сальбутамол снова вся эту хуйня не меньше 8 приступов за сутки
0	@serg_mokeev @alkobabka Ципрофлоксацин вышибает гонорею при однократном приёме 500мг. Насморк дольше и сложнее вылечить. Да и вообще, пора бы перестать в XXI веке считать ЗППП чем-то постыдным. Всем пис✌️
0	Омепразол, ибупрофен, Мезим и лоперамид решают все проблемы кроме ненависти к себе
0	Пиздец пойду пить ксанакс иначе придушу ближайшую ко мне тушу
0	Сука,да я лучше бы фенозипам курсом жрала, чем этот ебучий Кветиапин
1	Самое стремное чувство - это, когда таблетка флуоксетина застревает в горле и там растворяется, обжигая слизистую.
1	позавчера моя психиаторка сказала что от моих лекарств может быть запор а я такой ЧЁ САФРИС НЕ ТОЛЬКО ВЫГЛЯДИТ КАК ИМОДИУМ НО И ДЕЙСТВУЕТ?))
1	далее идет шок инфа про то что ВНИМАНИЕ от передозировки ксанаксом умер лил пип (хотя от какой наркоты он умер непонятно до сих пор) умер макмиллер и "застрелили рэпера икса"  твит благодарности коле за то что он не сказал про англичанина потому что на русское музло ему насрать
1	– С чем тебе сделать кофе? – Со снотворным. – Могу только с лопедиумом. – Это чтобы меня так не бомбило?
0	Кветиапин, но мне врач сказала, что можно покупать более дешевые аналоги
0	Скинешь так пару кг, ограничив водку и подключив метформин, и чувствуешь себя фитнес - гуру
0	@ziga_ziga1488 Ты ж не в мск,  тут еще остались аптеки с прегабалином))
0	У маленького ксанакса очень классный флоу, как по мне
1	Зачем нужны спиды, если есть венлафаксин? &gt;24 часов бодрствования, полёт нормальный. Т.е. вроде бы и спать хочется, но вроде бы и терпимо.
0	@Dr_ulitka спасибо за пост про кашель! мне очень актуально, тк участковый педиатр очень любит назначить сироп, когда кашель от насморка или беродуал/пульмикорт, когда хрипов нет и я не понимаю, как себя вести.
0	вот заебали системы питания от пп до сыроедения. делюсь стопроцентным  способом, необходимо: поехать кукухой, словить деперс и дериал,нервную  булимию, получить рецепт на прозак. не  благодарите.
1	При совместном применении флуоксетина и алкоголя проявляются признаки повышенного содержания серотонина в крови и ещё ДОХУЯ всего разного и неприятного, лол
0	Окалину из глаза вытащили, выписали мазь офтоципро и капли Нормакс. С мазью норм, а вот капли не оч, только ещё хуже, фотофобия появилась
0	Мельком услышала рекламу каплей фликсоназе и у меня в голове появилась шутка про флекс как это лечить
1	когда ебаю симбикорт, начинаю неебово так кашлять
1	В прошлый раз из-за флуоксетина я оказалась в больнице
0	@winamp_d У нас тебантин теперь,по 5 таблов на одного как 2 Ларисы
0	Покупайте новый "Сеалекс", теперь с вмешательством в выборы США! Надолго хватит!
0	В соседнюю аптеку поступил мой заказ с прозаком, а какие у вас новости этим прекрасным утром?
1	@Gornostaiv @TheSuperDay @poebist от Прозака у меня тоже была фригидность.
0	в приноцопе рецепт действителен 15 дней до деняк осталось 10 дней думаю просто хуррит тогда остатки флуоксетина в двойной дозе пиздец(
0	Не терафлю, а тамифлю — это противовирусное) Нюхача давно хочу глянуть, но все никак не решусь)
0	Я обожаю эту б(л)огиню, без сарказма, её видео заставили меня улыбнуться и отсрочили мой суицид, до неё это удавалось сделать только Паше Технику под ксанаксом.
1	почти не долблю велаксин все ещё ловлю пиздецки странные и реалистичные сны
1	Это было похоже на эпидемию, которую связали с ухудшением экологии- промышленный бум как никак. Но в 1961 году один профессор нашел взаимосвязь между родившимися детьми с пороками и приемом талидомида   матерью во время беременности. Спустя долгих 14 лет после начала его продаж..
0	Сальбутамол в голову ударил. Не рассчитал дозу.
1	Вроде всего второй день ламиктала, а тот же второй день не штормит. Может самовнушение? При этом же будто само благорасположение. Нет я не могу сказать, что мне хорошо. Скорее я пропускаю мир сквозь себя с улыбкой.
0	Мальчик: кормит тебя обещаниями  Мужчина: кормит тебя баклосаном
1	Я перестала есть потому что больше не хочется. Флуоксетин пока даёт только этот эффект. Ем потому что надо три раза в день, иногда два. Ещё бы щитовидку проверить и плотно заняться здоровьем и спортом. Тогда может и не наберу обратно вес.
0	@jkseyes я не слышал о флуоксине.  только р флуоксетине
0	Решил посмотреть старые видео Кшиштовского  Смотрю скетч про викинга и назарел
1	читаю тред про рпп хм почему худеющие челы так тащатся по флуоксетину он же наоборот убирает всякие навязчивые состояния
0	Ну можно положить имодиум, а можно лоперамид))))
1	еще блин Вове врач прописал антибиотик цифран, а я вспомнила, что это уеба, от которой меня жутко мутило, и я еще тогда бросила его пить.   Ну подумала, типа Вове мб норм будет  а нет, его тоже от него тошнит(
0	Я против метформина ДЛЯ ВСЕХ. Он блокирует усвоение b12 и честно говоря с ним все спорно. У тех у кого проблемы с метилированием и есть мегалобластная анемия он скорее навредит.
0	думал что забыл баллон вентолина а он родненький со мной я аж выдохнул если бы не взял может быть уже бы и не выдыхал
1	Мне понравилось видео "Как похудеть - метформин для "сушки" в спорте"
1	Ебашим флуоксетин, клиническая повторная депрессия, класс блять.
0	@halamidala Глицин - &gt; Тенотен - &gt; Флуоксетин По нарастающей, если не помогает предыдущее)
1	до этого пила Рексетин, вот с них меня уже в больнице снимали с лютой ломкой. Вообще у всех очень индивидуально
0	Мне прописали ксанакс, кому задиллерить?
0	у девы дома атмосфера ксанакса
0	Таблетки таблетки я снова закидываюсь паксилом Но какие-то болезни просто не излечимы 😭
1	@A_Kapustin Сибутрамин.  Торговое название - голд лайн . От него еще и хуй стоит постоянно.
1	кветиапин обманул меня чтобы набрать классы я всё ещё не могу спать и вижу во сне всякую поебистику
0	Первый день без паксила, ничего не происходит.
1	@InnaShidlovskay смпаю после флуоксетина только больше есть хотелось. + он вроде усиливает суицидомысли и тревогу
0	Амиран Гамкрелидзе заявляет, что в стране нет дефицита «Тамифлю» и медицинских масок
0	Одноклассник обьебался ксанаксом в школе - ничего нового.
0	Посоветуйте мне ещё одного психолога. И мать ещё из Украины забыла передать фенебут и флуоксетин
0	Мне так хорошо, может это флуоксетин помогает?? Первый АД, который мне подошёл? ?
0	Пузатых гаишников в грязных жилетках сменили девчонки-стройняшки в парадной форме. Это к ЧМ, или мужикам так запрет сеалекса компенсируют?
1	а имодиум - это это могучее заклинание, снимающее поносное проклятие
0	#замениназваниефильманаееее  бойцовский ееее ееее псы ееее чтиво самый пьяный ееее в мире ееее навсегда ееее прозака
1	@brilliantmad Ну, я что так хочу спать, что так хочу спать Но от ксанакса еще от дозы побольше приятно ведет и я чувствую, что мне приятно упасть в кровать И я не просыпаюсь теперь трижды за ночь от тахикардии Только один разочек
0	Я: короч после 2 недель на прозаке я испытала самую худшую ночь в своей ЖиЗнИ и в целом фигово  Психиатр: .. ну, из того что вы описали, ничто не является побочным эффектом   Я:
1	Думаю - какого хрена вернулась головная боль, сонливость, раздражение.  Доза ксанакса на сегодня всё ещё меня ожидает.
0	Заболевания дыхательных путей встречаются довольно часто и мешают вести нормальную комфортную жизнь. Одним из назначаемых препаратов является Пульмикорт. Благодаря ему устраняются основные симптомы заболеваний, что позволяет легко вздохнуть человеку. &lt;br..
0	еще одна причина по котоорй я мб свалю в штаты а не в японию это то что там есть аддерал и его можно получить у врача очень легко если пожаловаться на рассеянность и сонливость (и это даже не пиздеж)
0	Плюсы жизни в Питере для ментально больных - кветиапин в дозировке 25 мг есть хотя бы в одной аптеке на город. В Сарике нет ни в одной &gt;_&lt;
1	Отъехал по работе. После двух капсул габапентина.  Чем выше стресс, тем дальше едешь)
0	если б рекситин без рецепта продавался
0	Дозировка оланзапина и вальдоксана, на ночь аминазин Помогают поверить, что каждый человек заменим
0	Нука-нука. Ну и сальбутамол - это не стреод.
1	Понял что сероквель можно использовать как рекреационный наркотик: выпил пару таблеток и спишь видишь сны
0	че ламиктал такой дорогой клятая польская фарма
0	@villwetow78 Если грипп, то Тамифлю. Наши противовирусные ни фига не помогают(((
1	спасибо адепрессу, циклодолу и нейролептикам за то, что я такая счастливая теперь.
1	бля, аж ноги похолодели. я 2 года назад флуоксетин пила,не помню рассказывала тебе или нет как меня из петли вытаскивали и в лес увозили в багажнике ))0) так что да, знаю что это за ебанина. без алкоголя я легко продержусь
0	Кирка ксанакса могут лишить только румыны!
0	@Saleksashenko по мнению ФАС, @AstraZeneca завысили цену Нексиум более чем в десять раз, так в Хорватии упаковка 40 мг стоит 179,12 руб., а в России более 1,5 тыс. рублей. И Магнит не выставит товары в Москве того же качества, что в стороне от столицы, ибо там нищеброды https://t.co/QiLy5i60R7
0	Нет не значит же! Давай иначе: жена не уходит от мужа-абьюзера ПОТОМУ ЧТО НЕ ХОЧЕТ; жертва талидомида не становится чемпионом мира по легкоатлетическому десятиборью ПОТОМУ ЧТО НЕ ХОЧЕТ.
0	@Belladon_Erkert У меня просто терапия по евро стандарту Абилифай + ксанакс + флу По максимальной дозировке И их не ебёт что препараты взаимоусиливающие И то что они мне помимо этого ещё кодеин от мигреней скармливают их не трогает Про зверобой который должна пить а его вообще с этим нельзя молчу
0	Поправляйтесь ! Тамифлю немедленно ! ))
0	@JesseJwoahjr @ANevroza С баклосаном работает, они вроде похожи. Можно попробовать думаю
0	На самом деле, удивительно, что вообще спят. У них это не практикуется. Потому чуть не с 6 лет подсаживают детей на прозак
0	сегодня приснилось, что я перебил в ступке ксанакс, растворил его в воде и налил коту, который не мог уснуть
0	Кажется я только что видел мужика из рекламы Сеалекса. #ачтоавдруг
0	Мама только что сказала мне выпить три таблетки паксила Ч т о?
0	@nightbvrd лоперамид/иммодиум/лопедиум для завязывания жопы, но там смотри его много лучше не хавать, а то запоры до недели могут быть((( смекта - её можно хоть весь день кагоцел чисто для общего, ригидрон от обезвоживания любой норм пробиотик потом пропила И МНОГО СЛАДКОГО ЧЯЯ ИЛИ ВОДЫ
1	узнала сегодня, что от прозака снятся кошмары. это объясняет пару лет моей жизни
0	Была у врача.  назначила мне ешё одну дозу сульпирида. И вернула 200 мг кветирона.  Сходила с лекарств, но вернулась с чего начинала лечение
1	Бабушка с диабетом второго типа наелась метформина и пошла в поликлинику сдавать кровь на сахар натощак. Там она упала в обморок из-за развившейся гипогликемии Что примечательно, она не может установить причинно-следственную связь между этими двумя событиями
0	имодиум пей, говорят от расстройства самое то
1	Я так натриггерилась,что мечтаю о новом рецепте на рекситин,чтобы меня не ебашило
0	ОДНА БАБА В НАШЕЙ ДЕРЕВНЕ СОЖРАЛА ФЛУОКСЕТИН И РОДИЛА ПТЕРОДАКТИЛЯ.
0	нет ей сразу их на выбор назначили-дело было лет пять назад тогда париет стоил 1900 рэ-нексиум рублей на 500 дешевле
0	если бы я мог вернуться в день, когда мы познакомились, я, вероятно, просто остался бы в постели. ты просыпаешься каждый день и заставляешь меня чувствовать себя ни на что не способным, дизайнерские туфли, таблетки ксанакса дополняют твою косметичку.
0	Причём тут блогер,если это тупые комментаторы?) спокойно относимся к критике и все. Кому надо, тот подпишется на врача, кому не надо, тот насрет и уйдет. Много и обильно срёт? Таблетку ему Лоперамида-вЧСдобавление и всё. Профит!
0	но ты не император всероссийский, не царь польский и не великий князь финляндский. В лучшем случае император шмаль, царь ксанакса и великий торч харьковский
0	у меня на фотке она жёлтенькая) у меня набор попозорнее: фенибут, лоперамид и мотилак XD
0	Остапа сегодня опять несёт, ага. Это всё декстроамфетамин?
1	Круги под глазами больше, чем сиськи. Спасибо (нет) флуоксетину за -4 кг за месяц, лучше чем спиды, 10/10, блядь.
0	@vasyunin ну да, я вот на сальбутамоле плотно  сижу и даже кошка уже не помеха
1	Носовое кровотечение, головная боль, рассеянность, тошнота, злость, злость, злость. У меня вопрос - это ламотриджин, погода, или стресс, который каким был, таким и остался (но с которым я справляюсь с блеском не в последнюю очередь благодаря ламотриджину).
0	@valeriyaale59 @Nonpalpabilis Если до завтра от припарок не полегчает - любой антибиотик широкого спектра. Цифран, например. 500 мг 2 раза в сутки. И так суток на 5 :)  Инструкцию только почитай, там противопоказаний куча и вообще хрень сильная, а дозняк выше - большой. Кефиром запасайся :(
1	Венлаксор, мой старый добрый друг! Мы несколько лет не виделись, но судьба снова свела нас вместе, возрадуемся же. Зато теперь буду спать, ура.
0	спасение астматика дело рук самого астматика,  сальбутамола,  супрастина и эуфилина
1	всё же пить пароксетин с утра было так себе идеей. продуктивность низкая, прокрастинация одолела. надо эти два дня доработать в режиме бззз.
0	Вообще можно часами рассуждать что мне на всё похуй  и я нечем новым не интересуюсь.  Но представляете Лоперамид теперь зеленого цвета!!!
0	Девочкам на заметку,я кончаю от прегабалина
0	30. А ты доля, ксанакса, и, живот. Такие деревень, как будто что на ушко, и Генка, глядя на меня своими
1	выпить утром кветиапин = спать весь рабочий день
0	Если интересно, то единственный реально работающий противовирусный препарат это осельтамивир (тамифлю)
1	Пиздец у нас цены на лекарства. Покупаю папке антикоагулянты, без которых при мерцательной аритмии вообще не вариант (риск инсульта и тромбоэмболии). Есть дешёвый варфарин, от которого самого по ходу можно отъехать. А есть современный Ксарелто 2681р за 28 таб. 35000 в год.
1	ДА ПОЧЕМУ Я НЕ ЕМ НО ТОЛСТЕЮ  КВЕТИАПИН Я ТЕБЯ НЕНАВИЖУ
0	И вечное "ты мой личный сорт флуоксетина".
1	Меня от таблетки Флуоксетина и глотка коньяка снесло.
0	@nadbrovni @UCiddMOcICPkxT8 @dolceduce @rfoxk @DaCosmonaut пруф  qtp = кветиапин = действующее в-во сероквела
1	у тебя нет сонливости от него? меня последнее время рубит днем. понять не могу, то ли у меня спидорак какой, то ли флуоксетин так начал действовать
1	@vladanrains сертралин -&gt; флуоксетин, оба сиозс. в обоих случаях был небольшой тремор, изменение веса и длительности сна. от флуоксетина была изжога, если пить на голодный желудок. а либидо у меня по жизни низкое но оба сработали, мне больше не хотелось плакать целыми днями
0	для меня перкосет ничего не переплюнуло, но полис полис была близка, но реально штормит, потому что ОЧЕНЬ МНОГО ХОРОШИХ ВЕЩЕЙ
0	Спасибо сибутрамину за отсутствие аппетита 👍 Еще один здоровый день без РПП
1	@Lieslia_Sau Кровь, скорее, из-за того, что препарат оказался еще и сосудосуживающим - этого лучше не надо, там привыкание слизистой, если &gt;7 дн. Азеластин норм. Будесонид и Беклометазон еще хорошо - это глюкокортикоиды, но из-за местного применения на надпочечники не действуют.
1	эутирокс. гормон ттг у меня был понижен, все из-за него.
0	Что пить от боли в голове? Коаксил или Флуоксетин?
1	И качество проверили бы тоже. Невозможно, меняют коробки, внутри фальсификат, от которого плохо, что это. Энам, Ципролет, Анаприлин, все поддельное, людей просто травят.
1	На самом деле я была удивлена, насколько совпало то, что у меня нашли и то, о чем ты писал, там было про инсулинорезистентность, если не ошибаюсь. В общем, я уже вторые сутки хожу в легком недоумении и панике - Глюкофаж и достинекс могут превратить в овощ, или это я умираю? Ахах
0	хочу в конфу фонаты крестора
0	«прозак» можно без рецепта купить, но есть вероятность, что от него можешь как овощ ходить, за то всякие мысли в голову лезть не будут
0	Ахринеть! Я только сегодня узнал, что Lil Peep оказывается умер в ноябре прошлого года от паленого Ксанакса. Скорблю
0	брать сальбутамол и прыскать. А вообще, подумать об эмоциональной составляющей, если нет патологий
0	Непостоянная рубрика "натощак". Там должен быть ещё эутирокс, но он закончился.
0	СМИ: WADA разрешало Серене Уильямс принимать преднизолон, метилпреднизолон, гидроморфон,  преднизон и оксикодон.  Мельдония нет, всё чисто!
0	картинка отправилась поздно, меня хватило на один рулет и мне стало плохо. умная девочка, которая вместо метформина купила рулетики
0	Дайте ей прозак, пусть узбагоица.
0	Шош, мне выписали флуоксетин и атаракс.
1	Ребятки, мне реально страшно. Похоже я попал на новую побочку прозака - я всерьез думаю перейти на винду. Пиздец. Всего лишь второй день сидения в kdenlive, а я уже на грани безумных решений. Очень надеюсь, что к утру попустит.
1	ксанакс с бухлишком же смешивать не рекомендуют!
1	снится какая-то больная бредятина, у меня закончились мои таблетки и ПАКСИЛ
0	так значит просто плохо подходит препарат. мне тоже такую хуету выписывали, а лучше всего действует всё равно вентолин за сотку и фостер (но он уже дороже).
0	Доброе утро . . . . . . . . .  . .  . . . ХА, НАЕБАЛ, ЩАС ВЫПЬЮ КСАНАКСА И ОПЯТЬ СПАТЬ
0	цетрин пью) тафен возьму на заметку, спасибо!)
0	ебать, а глюкофаж зачем ? сахар барахлит ?
1	А Тамифлю таки работает, братцы! Даже, когда, кажется, уже все сроки прошли! Голос, правда, пропал, но появилась надежда на светлое будущее! 😀 Кстати, наша больничная касса Маккаби распространяет препарат по рецепту бесплатно. Мелочь, но приятно!
0	Был опыт с флуоксетином(полное дерьмо),скоро буду пробовать Деприм.По хорошему лучше просто начать менять жизнь,но таблетки эффективнее.
0	@pixinguinha33 ты утверждаешь, что Фрум и сегодня на передозе, и сегодня  за счет сальбутамола такую термоядерную атаку провел?
0	Сказка, я уже на Фликсоназе, таблетки (никакие) в середине ростовского августа не тянут. Фликсоназе в нос и кромоглин в глаза, и я выгуливаю песеля в полях цветущей амброзии. Да, побочка от гормоналки тоже есть, но жить можно.
0	а так она читает как сидит на ксанаксе, поджигает мой дом, клеит моего мужика (ват?), ну его нахуй такой рэп
1	Ладно бы просто грустненько_тм было как это обычно бывает, но тк это дешманский адепресс, отходняк начался сука физический, я будто каждую секунду катаюсь на вертелке, а потом блюю, спать толком не могу, голова болит пиздец я овощебаза короче
0	Всё индивидуально. Я знаю, что у пожилых не так эффективен оригинальный Сероквель, но дженерики Кетилепт и Квентиакс заходят куда лучше. У молодых наоборот.
1	Я на амбулаторном этапе этим занимаюсь. Антидепрессанты (лучше венлафаксин, я думаю, чем СИОЗС, снижающие аппетит), нейролептики не люблю, но иногда без них никуда. Режим набора веса крайне аккуратный нужен. Личная и семейная терапия точно нужны, но не все готовы на это.
1	И, для спокойствия, гикированный гемоглобин. Метформин в помощ, похудеть на 30 кг
0	@BambarbiaName я в основном использую только сальбутамол-тэва
1	Кроме того, что высокие дозы прозака порождают проблемы со сном и стимулируют криповые сновидения, ещё они выводят режим сна в такое тонкое состояние, когда все эти сны хорошо запоминаются. Идеальнейше.
0	Каждый день я вспоминаю ксанакс, помню этот ксанакс.
0	как не расстраиваться никак ламотриджин не делает из мудаков немудаков
1	@nastya02081998 Голодание+кофе+сигареты+бисакодил+фуросемид+феназепам+флуоксетин=реанимация и тахикардия, испорченная обменка и все в куче Фуросемид жестко выводит кальций из организма
0	ну у нас ее не лечат амфетаминами. У меня племянику в Америке в 11 лет поставили сдвг и прописали адерал О_о
0	пиздец, слезать с ксанакса - самое сильное и ужасное, что я делала
1	После кокаина, героина и оксикодона кожа лица становится шерше и упруже
0	Нейролептик, мне им бессонницу купировали в последней мании, когда Сероквель не брал. С самой маленькой дозировки как младенец спишь.
0	на полном серьёзе подумываю о покупке какого-нибудь ксанакса
0	Эутирокс. При гипертериозе тирозол назначают
0	целые корзинки упаковок от обычной валерьянки до прозака и прочей радости (вместо печенья), теплые пледы, удобные полы, чтобы залипать лежа
0	А какие пилюли пьёшь? Есть таблетка Тамифлю, очень действенная
0	Тафен мне помогает от хронического насморка и нет привыкания, как от тизина.
0	Все кто смотрел мои истории сегодня и думают что я бухал - я трезвый, и не под ксанаксом, и не под чем
0	Даже не через твердый знак,а просто через рот.Иначе надо на прозак садиться
0	Психиатр слишком много обо мне знает, чтобы прописывать всякие вкусности. Но на ближайшие полгода моим мужчиной объявляется пароксетин
0	От бронхита хорошо помогает ципролет , недорогой .
1	@catspirit ну в моем случае комбо венлафаксина\миртазапина странное. ибо один хрен овощем хожу-лежу, лол.
1	симбалта/иксель но симбалта лучше именно для сосредоточения и повышения самоконтроля и силы воли а иксель больше просто энергию даёт и ещё делает тебя злым и хорни эз фак так что не наш выбор
0	Мне тут телек предложил принять Лопедиум, и слезть с унитаза
1	сегодня ко мне на работу приехала скорая сейчас я засыпаю под алпразоламом в куче своего мусора жизнь прекрасна но у кого?
0	Папа плакал при мне два раза. Мне кажется, он чувствует мою ложь и вообще устал. Похудел. Высох как-то. Трубки не выдергивает. Смотрю, ему колют флуоксетин,ноотропы закончили. Опять что-то пытался показать, но разозлился, что я тупая такая. И передаёт всем привет! Так и сказал
0	Попейте Метформин ешьте топинамбур сырым. Топинамбур оч.хорошо снижает уровень сахара, 8.1 не повод для паники всё нормализуется.
0	@efectotorres пить мещим и лоперамид вместе это слишком экспериментально
0	@krkdes Пароксетин у последнего врача не пробовали? Скок времени с последнего курса? А ток к психиатру ходишь? Гос/частник? Психотерапией не дополняется?
1	Под прегабалином так классно смотреть на экраны софиты и всякую там подсветку. Просто АЩ.
0	@maosonne ну да, кветиапин  без понятия, какой в нашу аптеку привезут, такой и будет 🤷
0	Есть идея объесться ксанакса и провести 10-часовой стрим где я все время слушаю «Детство» Рауфа и Фаика
0	Когда-нибудь сделают Ксанакс.Такси. И вот он плейлист, хорошая альтернатива плейлисту «всякая годная попса» на том же сервисе.
0	и нет бля никаких секретов счастья потому что вечного тупо халявного и легко получаемого  счастья нахуй нет, прегабалин и котята не в счет если что. пиздец кругом обман. а все началось с того что я купила просроченные грибы блять. сука.
1	@psy__web Бля, от Кветиапина спал по 15-20 часов в сутки  Это была жесть
0	ниабизатильна было петь носорог рог рог идёт надо было спеть слово на н идёт!!!! АААААА ФАШИСТОВ НА ПОДИУМ ПРИНИМАЙ ИМОДИУМ
1	Сероквель я бы подумал тоже и возможно пересмотрел с врачом - от неё часто хочется есть больше чем надо, что вернёт к проблемам с ЖКТ, и тд, хотя если чисто как снотворное то хороший современный нейролептик.
1	съела сегодня какой то заграничный орех и начала задыхаться так сильно что мне помог только вентолин так я узнала что у меня на них аллергия
1	Если смешать прозак, флуоксетин и велбутрин, а потом запить вином, будет очень весело.  Но вам не советую.
1	я сам такой коктейль пил. все норм. вот зипрекса- это вот да. это вот ммм. спишь после нее 24 часа.
1	@denegnetnixya @soskoter @elenash500 Но ты смогла!! А муж три раза бросал, мы три раза страдали, в последний раз я подключила прозак и витамины, было легче. Продержался 2 года и закурил(!
1	опять спать не могу. ето удвоение ламотриджина или гипомания душит?
0	если ты чем-то не доволен, возьми ксанакса
0	А спонсор моей активности - Алпразолам. Алпрозолам - моя активность как бог. Ее нет.
0	Я живу в Новороссийске, долго диагноз не ставили, пока не поехали с мужем в Израиль, в Хайфу, там и сказали, что давно диабет в скрытой форме и назначили аморил и глюкофаж, я на этой схеме лет 15, а потом перевели на инсулин. Если понервничаю сахар 11-12, колись или не колись.
1	Огосподи, ну если «не есть», то результат будет без метформина. А вообще погуглите «инсулинорезистентность» и как с ней бороться. Это будет получше, чем жрать невыписанные врачом таблетки. Метформин кстати снижает витамины В в организме, о чем мало кто знает.
1	Кветиапин. Нейролептик. Убирает абсолютно все эмоции. Им даже кормят американских солдат, чтоб ничего не чувствовали. Достать можно лишь по рецепту от психиатра/невролога. из минусов- набор веса и пиздец какие странные сны
0	Какой психотерапевт, какой даркнет, обычные нормальные антидепрессанты - триттико (150 мг для начала) или венлаксор (37,5 мг), в аптеках без рецепта, курс пара месяцев. Но с алкоголем плохо совместимы
0	достижение на сегодня: научилась глотать таблетки а точнее антибиотики что сегодня прописали без воды за практику спасибо лире и баклофену ;;;)
0	вот кстати если на то пошло, то спиды хотя бы эффективнее))))))) но в каком то из турбослимов есть сибутрамин, хотя он не заявлен производителем, точно такой же эффект
1	раньше паксил назначали, но теперь с него параноит
0	не могу ничего сюда писать  не могу спать и есть я думаю только о тебе я не могу без тебя жить ты все что у меня есть такой родной и близкий алпразолам где же ты
1	25. Как-то раз случайно (напившись) сожрала очень много ксанакса и проспала двое суток. Повторять не собираюсь
1	дома истинный лазарет: у одного кота температура 41 и 8 лекарств каждое утро, второй хромает на обе лапы после 3 дней уколов ношпы и вообще плотно сидит на габапентине, а меня укачивает до блевотни и темноты в глазах каждый раз, когда пытаюсь дойти хотя бы до ванны.
1	В если сильные,невропатический боли?И стягивание кожи,нечувствительность полная..ноги в ступне,она сама не поднимается? Что делать?8 мес на габапентине или прегабалине?И по другому никак?
